"id","job_id","details","job_type","start_time","end_time","total_runtime","info","transformations"
1114,"49f6c029-8129-4ac9-a947-7edc0c04a4cb","Use meeting white such audience in throughout.","AWS Sagemaker","2023-07-07 09:51:17.577087","2023-02-18 14:29:33.381380","0:00:00","""Free most detail that between.""","[{""Info"": {""possible"": ""rest""}, ""Name"": ""former"", ""Details"": ""Affect not soon speech authority difference."", ""End Time"": ""2023-12-10 03:50:44.606509"", ""SQL Query"": ""SELECT * FROM house"", ""Start Time"": ""2023-05-27 14:28:49.361766"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""may"": ""pattern"", ""oil"": ""size"", ""upon"": ""future"", ""glass"": ""dog"", ""level"": ""bit""}, ""Name"": ""which"", ""Details"": ""Important again specific total hot heart fine."", ""End Time"": ""2023-06-10 22:48:02.432755"", ""SQL Query"": ""SELECT * FROM save"", ""Start Time"": ""2023-11-05 16:09:01.145085"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""who"": ""marriage"", ""seek"": ""oil"", ""stop"": ""already"", ""upon"": ""ago"", ""finish"": ""school""}, ""Name"": ""hair"", ""Details"": ""Discussion lose financial sister else compare."", ""End Time"": ""2023-12-22 13:51:49.323637"", ""SQL Query"": ""SELECT * FROM word"", ""Start Time"": ""2023-12-08 01:44:21.271379"", ""Total Runtime"": ""0:00:00""}]"
1115,"3cb21118-2b46-4cf3-b766-672578c0857b","Could garden social black financial.","Other","2023-12-01 11:38:51.469363","2023-06-16 21:27:51.172028","0:00:00","""Yourself environment much environment number.""","[{""Info"": {""send"": ""determine"", ""water"": ""include"", ""school"": ""national"", ""wonder"": ""institution""}, ""Name"": ""laugh"", ""Details"": ""Out first service authority."", ""End Time"": ""2023-08-10 08:13:17.634708"", ""SQL Query"": ""SELECT * FROM short"", ""Start Time"": ""2023-11-01 15:16:12.142109"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""wear"": ""ground""}, ""Name"": ""within"", ""Details"": ""Although be hold on."", ""End Time"": ""2023-03-06 20:03:37.892210"", ""SQL Query"": ""SELECT * FROM among"", ""Start Time"": ""2023-06-19 20:29:06.369586"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""matter"": ""ok""}, ""Name"": ""speak"", ""Details"": ""Man each around before."", ""End Time"": ""2023-01-17 20:24:29.043830"", ""SQL Query"": ""SELECT * FROM around"", ""Start Time"": ""2023-03-28 09:11:24.528491"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""key"": ""any"", ""later"": ""information"", ""especially"": ""company""}, ""Name"": ""project"", ""Details"": ""Cultural image manage few benefit today."", ""End Time"": ""2023-03-05 15:06:08.705223"", ""SQL Query"": ""SELECT * FROM music"", ""Start Time"": ""2023-03-22 01:53:10.375152"", ""Total Runtime"": ""0:00:00""}]"
1116,"1dd4456e-dfdb-4038-a842-f6a1ef663c53","About fish middle Republican gun suddenly across.","Other","2023-03-20 07:35:44.302310","2023-11-03 23:13:00.893171","0:00:00","""Major option leg out wish.""","[{""Info"": {""bad"": ""space"", ""money"": ""could"", ""doctor"": ""truth""}, ""Name"": ""interview"", ""Details"": ""Yard factor discuss condition friend not."", ""End Time"": ""2023-09-19 14:41:11.253574"", ""SQL Query"": ""SELECT * FROM occur"", ""Start Time"": ""2023-04-19 20:38:32.745978"", ""Total Runtime"": ""0:00:00""}]"
1117,"262d05c4-cb91-4e3a-a02d-ea49f561aa05","Floor attention admit focus base their.","Glue","2023-08-15 09:10:11.520806","2023-07-06 08:04:14.149451","0:00:00","""Director street rule member.""","[{""Info"": {""eat"": ""he"", ""executive"": ""arrive""}, ""Name"": ""less"", ""Details"": ""Operation need occur send could."", ""End Time"": ""2023-03-04 16:55:06.811926"", ""SQL Query"": ""SELECT * FROM southern"", ""Start Time"": ""2023-09-15 20:59:34.757181"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""item"": ""study"", ""trade"": ""seven"", ""behind"": ""direction"", ""effect"": ""the"", ""mention"": ""though""}, ""Name"": ""magazine"", ""Details"": ""Fact hot training about."", ""End Time"": ""2023-01-22 01:55:20.673320"", ""SQL Query"": ""SELECT * FROM arm"", ""Start Time"": ""2023-09-04 05:32:58.083042"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""yard"": ""case""}, ""Name"": ""think"", ""Details"": ""Four pay serious many design themselves."", ""End Time"": ""2023-09-23 21:24:00.161647"", ""SQL Query"": ""SELECT * FROM stage"", ""Start Time"": ""2023-12-08 18:26:32.856244"", ""Total Runtime"": ""0:00:00""}]"
1118,"3ee09c61-aeeb-498c-a232-3eb68a107f44","Citizen receive white goal cold local.","AWS Sagemaker","2023-10-22 13:02:40.282787","2023-11-27 10:30:20.574287","0:00:00","""Mouth base continue.""","[{""Info"": {""say"": ""full"", ""plant"": ""small"", ""still"": ""on"", ""between"": ""speech"", ""individual"": ""class""}, ""Name"": ""officer"", ""Details"": ""Reduce finish check Mr song."", ""End Time"": ""2023-08-03 22:37:07.360214"", ""SQL Query"": ""SELECT * FROM evidence"", ""Start Time"": ""2023-12-04 04:40:57.524961"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""standard"": ""section""}, ""Name"": ""street"", ""Details"": ""Base black save every."", ""End Time"": ""2023-04-08 18:51:32.940166"", ""SQL Query"": ""SELECT * FROM gun"", ""Start Time"": ""2023-01-11 08:05:40.776816"", ""Total Runtime"": ""0:00:00""}]"
1121,"fff62de1-2a59-4d32-9b9a-a4a7d507b9cd","Social building role lose management base.","Other","2023-04-23 03:51:59.448785","2023-11-28 03:26:16.262654","0:00:00","""Could statement standard.""","[{""Info"": {""let"": ""around"", ""sign"": ""yeah"", ""unit"": ""state"", ""budget"": ""deal"", ""international"": ""technology""}, ""Name"": ""sometimes"", ""Details"": ""Scientist ready technology show certain."", ""End Time"": ""2023-04-24 11:00:38.121996"", ""SQL Query"": ""SELECT * FROM method"", ""Start Time"": ""2023-09-18 03:45:20.747873"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""again"": ""cause"", ""child"": ""PM"", ""someone"": ""lay"", ""computer"": ""agree"", ""economic"": ""state""}, ""Name"": ""professor"", ""Details"": ""Player else against sell customer forget difference."", ""End Time"": ""2023-10-11 16:30:01.374759"", ""SQL Query"": ""SELECT * FROM there"", ""Start Time"": ""2023-04-26 22:38:40.386231"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""time"": ""cell"", ""admit"": ""open"", ""ahead"": ""indicate"", ""police"": ""gas"", ""pattern"": ""site""}, ""Name"": ""stop"", ""Details"": ""Institution break toward ahead analysis fight."", ""End Time"": ""2023-06-07 05:48:41.913217"", ""SQL Query"": ""SELECT * FROM risk"", ""Start Time"": ""2023-04-08 07:32:49.769492"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""someone"": ""fill""}, ""Name"": ""eight"", ""Details"": ""Per budget class memory."", ""End Time"": ""2023-06-05 00:33:28.675899"", ""SQL Query"": ""SELECT * FROM call"", ""Start Time"": ""2023-11-20 14:42:25.701996"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""third"": ""road"", ""summer"": ""evening""}, ""Name"": ""participant"", ""Details"": ""Card price score eat truth couple sense."", ""End Time"": ""2023-02-12 13:36:34.469030"", ""SQL Query"": ""SELECT * FROM single"", ""Start Time"": ""2023-05-27 02:58:13.428425"", ""Total Runtime"": ""0:00:00""}]"
1122,"e527a5e6-99c6-431c-8c87-9d3e3094f24b","Story not husband require little measure.","Glue","2023-04-13 03:58:30.605219","2023-10-28 03:45:29.492799","0:00:00","""Strategy name decide brother order base bit.""","[{""Info"": {""reason"": ""matter"", ""suggest"": ""option""}, ""Name"": ""she"", ""Details"": ""Imagine create six opportunity green leg live."", ""End Time"": ""2023-05-02 03:49:08.955712"", ""SQL Query"": ""SELECT * FROM manager"", ""Start Time"": ""2023-04-04 10:31:30.583188"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""long"": ""manage"", ""star"": ""two"", ""group"": ""determine"", ""answer"": ""any"", ""success"": ""some""}, ""Name"": ""next"", ""Details"": ""Style hand conference hit simple small."", ""End Time"": ""2023-11-28 03:35:28.325048"", ""SQL Query"": ""SELECT * FROM eight"", ""Start Time"": ""2023-08-28 01:36:32.809206"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""card"": ""know"", ""local"": ""seven""}, ""Name"": ""student"", ""Details"": ""Project themselves suddenly sister speak pay week."", ""End Time"": ""2023-11-08 21:59:00.095022"", ""SQL Query"": ""SELECT * FROM say"", ""Start Time"": ""2023-12-04 14:15:28.302463"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""wind"": ""during""}, ""Name"": ""wall"", ""Details"": ""Back movement want ago."", ""End Time"": ""2023-07-05 04:48:37.462641"", ""SQL Query"": ""SELECT * FROM wonder"", ""Start Time"": ""2023-04-29 22:27:08.166381"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""big"": ""music"", ""fear"": ""budget"", ""admit"": ""receive"", ""agree"": ""entire"", ""there"": ""pick""}, ""Name"": ""skin"", ""Details"": ""Rate always up our."", ""End Time"": ""2023-06-01 20:07:42.908458"", ""SQL Query"": ""SELECT * FROM strong"", ""Start Time"": ""2023-02-12 08:36:27.273528"", ""Total Runtime"": ""0:00:00""}]"
1123,"b284416d-2b4f-4152-8418-eed77d9f7ab6","Spring either job director condition bed audience officer.","Other","2023-07-17 21:06:27.243854","2023-04-09 06:48:38.491330","0:00:00","""Scene imagine than year shoulder through.""","[{""Info"": {""deep"": ""participant"", ""actually"": ""owner""}, ""Name"": ""bed"", ""Details"": ""Far price likely value."", ""End Time"": ""2023-11-19 23:20:08.292302"", ""SQL Query"": ""SELECT * FROM everybody"", ""Start Time"": ""2023-09-02 03:17:53.927516"", ""Total Runtime"": ""0:00:00""}]"
1124,"8d287f79-a5e0-4c8f-be7f-fdf74a51d982","Its bag help.","Other","2023-12-17 12:40:44.076255","2023-09-10 11:58:50.174786","0:00:00","""Eye leg point down open change.""","[{""Info"": {""give"": ""president"", ""check"": ""piece"", ""different"": ""student""}, ""Name"": ""million"", ""Details"": ""Necessary manager adult gas issue I science team."", ""End Time"": ""2023-06-17 08:56:16.748924"", ""SQL Query"": ""SELECT * FROM character"", ""Start Time"": ""2023-03-20 05:25:53.371040"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""pattern"": ""road""}, ""Name"": ""course"", ""Details"": ""Individual employee general edge."", ""End Time"": ""2023-11-18 04:52:14.579316"", ""SQL Query"": ""SELECT * FROM common"", ""Start Time"": ""2023-07-13 06:17:17.701307"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""you"": ""national"", ""foot"": ""sport"", ""reveal"": ""agency""}, ""Name"": ""history"", ""Details"": ""Spend address home let mother to expect star."", ""End Time"": ""2023-05-31 11:34:50.041332"", ""SQL Query"": ""SELECT * FROM goal"", ""Start Time"": ""2023-10-20 21:47:40.065339"", ""Total Runtime"": ""0:00:00""}]"
1125,"b06c5a60-d76c-43e0-b9f8-2ae3f1621b40","Cover yet although region have.","AWS Sagemaker","2023-01-30 01:46:09.442997","2023-12-06 08:33:39.849407","0:00:00","""Despite southern strong run.""","[{""Info"": {""the"": ""eight"", ""decide"": ""could"", ""religious"": ""such""}, ""Name"": ""morning"", ""Details"": ""Seem wonder light place high spring."", ""End Time"": ""2023-05-27 10:29:02.938296"", ""SQL Query"": ""SELECT * FROM ask"", ""Start Time"": ""2023-01-17 20:56:27.114260"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""me"": ""majority"", ""nor"": ""organization"", ""only"": ""husband"", ""necessary"": ""capital""}, ""Name"": ""style"", ""Details"": ""Order price mind street increase gas maybe glass."", ""End Time"": ""2023-10-25 06:43:06.670413"", ""SQL Query"": ""SELECT * FROM past"", ""Start Time"": ""2023-01-19 07:09:09.310085"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""dog"": ""most"", ""shake"": ""gun"", ""relationship"": ""source""}, ""Name"": ""laugh"", ""Details"": ""Former no four same development."", ""End Time"": ""2023-07-16 03:13:03.805971"", ""SQL Query"": ""SELECT * FROM them"", ""Start Time"": ""2023-07-29 02:49:37.786504"", ""Total Runtime"": ""0:00:00""}]"
1126,"35312fa3-d50c-4576-b3b1-dd21b405eb70","She specific available really debate.","AWS Sagemaker","2023-10-26 03:19:56.342745","2023-04-18 02:55:25.319944","0:00:00","""Case him fine Congress draw.""","[{""Info"": {""measure"": ""car"", ""executive"": ""day""}, ""Name"": ""data"", ""Details"": ""Open body prevent everybody do grow."", ""End Time"": ""2023-07-27 14:20:49.839674"", ""SQL Query"": ""SELECT * FROM look"", ""Start Time"": ""2023-01-16 16:51:28.119664"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""word"": ""anyone"", ""spring"": ""specific"", ""southern"": ""behind""}, ""Name"": ""lay"", ""Details"": ""Outside development word mind past."", ""End Time"": ""2023-05-16 23:03:36.724510"", ""SQL Query"": ""SELECT * FROM hair"", ""Start Time"": ""2023-05-06 03:55:23.743629"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""on"": ""final"", ""weight"": ""truth""}, ""Name"": ""fall"", ""Details"": ""Order firm only dream newspaper race same."", ""End Time"": ""2023-10-05 11:01:55.572902"", ""SQL Query"": ""SELECT * FROM air"", ""Start Time"": ""2023-03-29 22:37:16.850655"", ""Total Runtime"": ""0:00:00""}]"
1144,"1db9ad75-4d3c-45f4-9744-4579ac17cc10","Top nature support feeling hundred explain between news.","AWS Sagemaker","2023-05-01 20:52:05.415216","2023-06-30 18:20:07.806394","0:00:00","""Space especially never order night each of.""","[{""Info"": {""hand"": ""economy"", ""hope"": ""range"", ""mind"": ""much"", ""whatever"": ""again""}, ""Name"": ""over"", ""Details"": ""Lawyer leg light first."", ""End Time"": ""2023-08-23 21:09:25.318134"", ""SQL Query"": ""SELECT * FROM understand"", ""Start Time"": ""2023-01-15 11:10:15.251942"", ""Total Runtime"": ""0:00:00""}]"
1129,"d97c3cf6-b391-4e8e-902a-8bda65a79d64","Great network production.","Glue","2023-06-12 03:02:14.120833","2023-05-17 22:50:14.251858","0:00:00","""Nature sister account.""","[{""Info"": {""avoid"": ""per"", ""clear"": ""project"", ""story"": ""begin"", ""affect"": ""role"", ""window"": ""while""}, ""Name"": ""buy"", ""Details"": ""Suffer to out attorney prove."", ""End Time"": ""2023-08-28 16:20:52.711118"", ""SQL Query"": ""SELECT * FROM pretty"", ""Start Time"": ""2023-08-03 20:53:58.651577"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""rise"": ""partner"", ""store"": ""statement""}, ""Name"": ""order"", ""Details"": ""Grow how moment he heart protect."", ""End Time"": ""2023-01-24 15:35:31.038082"", ""SQL Query"": ""SELECT * FROM star"", ""Start Time"": ""2023-07-11 10:39:03.229180"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""tree"": ""security"", ""success"": ""single""}, ""Name"": ""practice"", ""Details"": ""Maintain particularly movement people."", ""End Time"": ""2023-07-14 22:21:25.475194"", ""SQL Query"": ""SELECT * FROM class"", ""Start Time"": ""2023-11-20 05:02:13.594128"", ""Total Runtime"": ""0:00:00""}]"
1130,"cbe234e3-4c8e-4ffb-9b86-8c23a98109d0","Rest talk add also leave station.","Other","2023-01-27 15:09:05.913785","2023-12-02 13:25:08.430910","0:00:00","""Sort pull she organization.""","[{""Info"": {""yard"": ""process"", ""sister"": ""account"", ""different"": ""participant"", ""commercial"": ""manage"", ""interesting"": ""medical""}, ""Name"": ""face"", ""Details"": ""Surface explain bill me free."", ""End Time"": ""2023-12-02 05:52:12.370299"", ""SQL Query"": ""SELECT * FROM lose"", ""Start Time"": ""2023-05-25 05:25:35.899868"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""light"": ""budget"", ""method"": ""individual"", ""should"": ""however"", ""education"": ""cut""}, ""Name"": ""last"", ""Details"": ""Hear can leg arm note ask."", ""End Time"": ""2023-01-21 15:53:41.629586"", ""SQL Query"": ""SELECT * FROM exist"", ""Start Time"": ""2023-12-15 07:29:50.679223"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""now"": ""his"", ""rate"": ""sell"", ""should"": ""subject"", ""challenge"": ""room"", ""conference"": ""important""}, ""Name"": ""ago"", ""Details"": ""Official child prove could little return."", ""End Time"": ""2023-01-20 07:25:33.530647"", ""SQL Query"": ""SELECT * FROM share"", ""Start Time"": ""2023-02-23 20:49:50.314375"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""pull"": ""total"", ""special"": ""beat""}, ""Name"": ""ten"", ""Details"": ""Artist campaign window gas deal claim."", ""End Time"": ""2023-04-10 01:47:39.566302"", ""SQL Query"": ""SELECT * FROM arrive"", ""Start Time"": ""2023-11-25 13:28:37.006830"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""box"": ""actually"", ""floor"": ""ready"", ""analysis"": ""ahead""}, ""Name"": ""near"", ""Details"": ""Education fact age least."", ""End Time"": ""2023-07-29 12:25:06.080249"", ""SQL Query"": ""SELECT * FROM wife"", ""Start Time"": ""2023-10-29 17:34:39.859326"", ""Total Runtime"": ""0:00:00""}]"
1131,"4b071a0a-cda0-4aeb-807c-ca0769f49ecf","Single garden put side.","Other","2023-01-22 22:31:49.599967","2023-04-16 00:34:51.963496","0:00:00","""Force always spring.""","[{""Info"": {""too"": ""spend"", ""finish"": ""traditional"", ""technology"": ""toward""}, ""Name"": ""me"", ""Details"": ""Behavior tough dream really what pattern reduce."", ""End Time"": ""2023-07-11 05:15:18.764061"", ""SQL Query"": ""SELECT * FROM different"", ""Start Time"": ""2023-06-28 21:17:09.782681"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""conference"": ""miss""}, ""Name"": ""dream"", ""Details"": ""Serious election father recognize beautiful enter much."", ""End Time"": ""2023-12-16 16:54:17.987262"", ""SQL Query"": ""SELECT * FROM enough"", ""Start Time"": ""2023-02-23 21:44:25.201066"", ""Total Runtime"": ""0:00:00""}]"
1132,"757d985a-253d-4c0e-9c99-c2a3008cf221","Leader mother indicate PM alone although.","Glue","2023-09-26 16:57:47.429240","2023-03-16 14:34:31.683372","0:00:00","""Rock participant college.""","[{""Info"": {""actually"": ""any"", ""politics"": ""require""}, ""Name"": ""degree"", ""Details"": ""Certainly until especially behind heavy shoulder."", ""End Time"": ""2023-12-04 17:42:04.207250"", ""SQL Query"": ""SELECT * FROM all"", ""Start Time"": ""2023-07-03 05:52:31.433650"", ""Total Runtime"": ""0:00:00""}]"
1133,"074031df-3982-4c2e-8bea-269213978cbe","Statement day generation school deal call school.","Other","2023-10-25 14:00:38.826410","2023-06-11 09:57:59.112191","0:00:00","""Man test will already rock.""","[{""Info"": {""no"": ""wait"", ""their"": ""share"", ""value"": ""with"", ""central"": ""them""}, ""Name"": ""safe"", ""Details"": ""Traditional what company cause."", ""End Time"": ""2023-03-10 16:28:11.985126"", ""SQL Query"": ""SELECT * FROM describe"", ""Start Time"": ""2023-08-14 07:50:11.409287"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""list"": ""suggest"", ""behind"": ""task"", ""trouble"": ""old"", ""successful"": ""challenge""}, ""Name"": ""light"", ""Details"": ""Series if building."", ""End Time"": ""2023-01-01 11:23:17.785906"", ""SQL Query"": ""SELECT * FROM charge"", ""Start Time"": ""2023-08-19 21:11:33.373107"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""sing"": ""activity"", ""quite"": ""worry"", ""budget"": ""sense"", ""Congress"": ""challenge""}, ""Name"": ""risk"", ""Details"": ""Sell reveal bit."", ""End Time"": ""2023-08-19 12:02:34.862108"", ""SQL Query"": ""SELECT * FROM wear"", ""Start Time"": ""2023-01-06 20:17:37.275541"", ""Total Runtime"": ""0:00:00""}]"
